numMC,PL,callday, maxloss,,-0.11%,0.864%
4852,0.000343488,183,-0.00103231,,,
4853,0.000319001,183,-0.000627652,,,
4854,-0.0175812,183,-0.0175812,,,
4855,-0.00216148,183,-0.00382569,,,
4856,-0.0012405,183,-0.00164892,,,
4857,0.00541754,183,-0.00024893,,,
4858,0.000981903,548,-0.00197797,,,
4859,0.00720347,183,-0.000749496,,,
4860,-0.000417406,183,-0.000417406,,,
4861,0.00321931,183,-0.00223216,,,
4862,-0.0250748,183,-0.0250748,,,
4863,-0.00269189,183,-0.00270033,,,
4864,0.00134318,183,-0.000185229,,,
4865,-0.00485824,367,-0.00979914,,,
4866,0.00312643,367,-0.000593026,,,
4867,0.00419607,183,-0.00145272,,,
4868,-0.00358244,183,-0.00379903,,,
4869,-0.00230324,183,-0.00230326,,,
4870,-0.000692323,183,-0.00138688,,,
4871,-0.00506966,183,-0.00511649,,,
4872,-0.0750458,1097,-0.0750458,,,
4873,0.00294934,183,-0.00124001,,,
4874,-0.000239032,183,-0.000884968,,,
4875,0.00679305,183,-0.000939694,,,
4876,-0.00431243,183,-0.00431243,,,
4877,0.000848361,183,-0.000815031,,,
4878,-0.00153282,183,-0.00178322,,,
4879,-0.00390935,548,-0.00460842,,,
4880,-6.87E-05,183,-0.00152098,,,
4881,0.000185821,183,-0.000985186,,,
4882,0.0205152,732,-0.00212296,,,
4883,0.000190789,183,-0.00141355,,,
4884,-0.00689962,183,-0.00689962,,,
4885,-0.00220782,183,-0.00241023,,,
4886,-0.00173355,183,-0.00189504,,,
4887,-0.00183673,183,-0.00218,,,
4888,-0.0363452,1097,-0.076381,,,
4889,-0.00370209,1097,-0.00413968,,,
4890,0.00966161,183,-4.93E-05,,,
4891,-0.00267884,183,-0.0026841,,,
4892,-0.000240551,183,-0.000872365,,,
4893,-0.0132376,1097,-0.0134501,,,
4894,-0.00282998,183,-0.00283834,,,
4895,0.00354136,367,-0.00166322,,,
4896,-0.00956754,183,-0.00956754,,,
4897,-0.0213369,183,-0.0213369,,,
4898,0.00185557,183,-7.28E-05,,,
4899,0.000165564,183,-0.00181135,,,
4900,-0.000912157,183,-0.00146283,,,
4901,0.0027955,183,-0.000132082,,,
4902,0.00231224,183,-0.00267652,,,
4903,0.00363121,548,-0.00551335,,,
4904,-0.00141666,183,-0.00157065,,,
4905,0.00298058,1097,-0.00117873,,,
4906,-0.010324,548,-0.010324,,,
4907,-0.00224593,183,-0.00226859,,,
4908,-0.00354818,913,-0.0042481,,,
4909,-0.00395376,732,-0.00591277,,,
4910,-0.00346249,1097,-0.00414155,,,
4911,0.000665598,183,-0.00359498,,,
4912,0.00526692,367,-0.000858184,,,
4913,-0.000860758,183,-0.000887516,,,
4914,0.00254717,183,-0.00160531,,,
4915,-0.00135775,183,-0.00213663,,,
4916,0.00311869,183,-0.000325299,,,
4917,0.00329569,183,-0.000953809,,,
4918,0.000149688,183,-0.000480362,,,
4919,-0.0026513,183,-0.00396343,,,
4920,0.00177188,1097,-0.000712404,,,
4921,0.00031571,183,-0.000372489,,,
4922,-0.0031883,183,-0.00431776,,,
4923,0.00112959,183,-0.00264711,,,
4924,0.00575906,367,-0.00388071,,,
4925,-0.00130337,183,-0.00145795,,,
4926,0.0231403,1097,-0.000220555,,,
4927,0.000911947,183,-0.000364825,,,
4928,0.00187501,367,-0.00405397,,,
4929,0.00218884,183,-0.00224148,,,
4930,-0.00249182,183,-0.00380616,,,
4931,0.000623045,183,-0.00150762,,,
4932,-0.00575649,183,-0.00575649,,,
4933,-0.00155303,183,-0.00250934,,,
4934,-0.00356259,183,-0.00445893,,,
4935,-0.00188506,183,-0.00220916,,,
4936,-0.0134353,1097,-0.013543,,,
4937,6.90E-06,183,-0.000387069,,,
4938,-0.00398502,183,-0.00443827,,,
4939,-0.00555646,183,-0.00559952,,,
4940,6.57E-05,183,-0.00213192,,,
4941,-0.00144954,183,-0.00150546,,,
4942,0.00160252,183,-0.000780069,,,
4943,-0.00247245,183,-0.00288215,,,
4944,0.028439,1097,-0.000766454,,,
4945,-0.00232378,183,-0.00232378,,,
4946,0.00479973,183,-0.000941297,,,
4947,-0.000469191,183,-0.000759461,,,
4948,-0.00187784,183,-0.00216347,,,
4949,0.00121393,548,-0.000602085,,,
4950,-0.00551125,183,-0.00551125,,,
4951,-0.00104362,183,-0.00272495,,,
4952,-0.000796063,183,-0.00119616,,,
4953,0.000378327,183,-0.000902637,,,
4954,-0.00501611,183,-0.00542874,,,
4955,0.00606753,183,-0.00446972,,,
4956,0.000962135,183,-0.00219187,,,
4957,-0.00105347,183,-0.00208494,,,
4958,0.000301861,1097,-0.00328772,,,
4959,7.53E-05,183,-0.000660641,,,
4960,-0.000590812,183,-0.0010001,,,
4961,0.0015591,183,-0.000509305,,,
4962,0.00191003,183,-0.00130297,,,
4963,-0.00323586,183,-0.00328911,,,
4964,-0.00642747,548,-0.00659424,,,
4965,-0.00582786,183,-0.00639034,,,
4966,0.000206106,183,-0.000450498,,,
4967,0.00589295,183,-0.000786549,,,
4968,0.00340171,367,-0.00351305,,,
4969,0.00197662,1097,-0.00251253,,,
4970,0.000122071,548,-0.00572983,,,
4971,0.00118533,183,-0.000292356,,,
4972,0.000568481,183,-0.000444396,,,
4973,-0.000509825,183,-0.00196726,,,
4974,-0.0146619,1097,-0.0147089,,,
4975,0.0019099,183,-0.000483225,,,
4976,0.0012054,183,-0.000141094,,,
4977,0.00100311,183,-0.00125861,,,
4978,0.00229878,183,-0.00261865,,,
4979,-0.0131411,367,-0.0132779,,,
4980,0.0143784,183,-0.00127715,,,
4981,0.000849135,183,-0.000586902,,,
4982,0.00441553,183,-0.00183581,,,
4983,0.00197303,183,-8.74E-05,,,
4984,0.000979675,1097,-0.000114782,,,
4985,0.00171177,183,0,,,
4986,-0.000772626,183,-0.000994792,,,
4987,0.00413563,183,-0.000574816,,,
4988,0.00187835,183,-5.49E-05,,,
4989,0.00168848,183,-0.00087869,,,
4990,-0.00122221,183,-0.00195993,,,
4991,-0.00566066,183,-0.00566066,,,
4992,-0.000240746,183,-0.00084146,,,
4993,-0.00275182,183,-0.00275182,,,
4994,0.000517187,183,-0.000637431,,,
4995,0.000419468,183,-0.00145043,,,
4996,-0.00112754,183,-0.00117196,,,
4997,0.000846126,183,-0.00368632,,,
4998,-0.00254732,183,-0.00459387,,,
4999,0.0014521,183,-0.00152032,,,
5000,-0.00132647,183,-0.00189258,,,
5001,-0.00166223,183,-0.00183781,,,
5002,0.00187026,183,-0.000786119,,,
5003,-0.000653447,183,-0.00129667,,,
5004,-0.0014269,183,-0.00144282,,,
5005,-0.000162822,183,-0.00409172,,,
5006,0.00253383,1097,-0.000724376,,,
5007,-0.00619826,548,-0.00842521,,,
5008,-0.00159491,183,-0.00254959,,,
5009,-0.00115842,367,-0.00359717,,,
5010,0.00189902,367,-0.00454775,,,
5011,-0.00383335,1097,-0.00435772,,,
5012,-0.00173198,367,-0.0017568,,,
5013,0.0145343,183,-0.00124605,,,
5014,-0.00139304,183,-0.00211821,,,
5015,0.000988801,183,-0.00185046,,,
5016,-0.0049976,367,-0.00540533,,,
5017,-0.00359041,367,-0.00440606,,,
5018,0.036983,1097,-0.00582356,,,
5019,-0.00822059,183,-0.00822059,,,
5020,-0.0153248,548,-0.0153248,,,
5021,0.000420235,183,0,,,
5022,0.00202828,183,-6.88E-05,,,
5023,-0.00228388,183,-0.00233797,,,
5024,-0.000874773,1097,-0.00412762,,,
5025,0.00103147,183,-0.00315398,,,
5026,-0.000334198,183,-0.000534504,,,
5027,-0.00172537,183,-0.00188031,,,
5028,-0.00325833,183,-0.00330955,,,
5029,-2.51E-05,183,-0.000780459,,,
5030,-0.00209324,548,-0.00778765,,,
5031,0.00283586,183,-0.00076758,,,
5032,-0.000237418,367,-0.00385147,,,
5033,0.0092407,183,-0.000127484,,,
5034,-0.00652802,1097,-0.00660708,,,
5035,-0.00048257,367,-0.00710525,,,
5036,0.00245917,183,-0.000132796,,,
5037,-0.00117792,913,-0.0191495,,,
5038,0.000888838,183,-0.000879586,,,
5039,-0.00724408,548,-0.0101978,,,
5040,0.042666,1097,-0.0037734,,,
5041,-0.00528709,1097,-0.00696619,,,
5042,0.00234525,183,-0.000416202,,,
5043,-0.000239051,183,-0.0015234,,,
5044,-0.00210182,183,-0.00413374,,,
5045,-2.50E-05,183,-0.0011851,,,
5046,0.00422499,1097,-0.00104017,,,
5047,0.00386341,183,-0.00100751,,,
5048,-0.00202103,183,-0.00219409,,,
5049,0.00130152,367,-0.00422099,,,
5050,0.0014707,183,-0.00325498,,,
5051,-0.000380318,183,-0.002502,,,
5052,-0.00313831,367,-0.00313831,,,
5053,0.00161103,183,-0.000253416,,,
5054,0.00134553,1097,-0.00537251,,,
5055,0.00167104,183,-0.00165946,,,
5056,0.00477969,183,-0.00157323,,,
5057,0.00380113,183,-0.000132037,,,
5058,0.000281913,183,-0.000459269,,,
5059,-0.00711858,367,-0.00773156,,,
5060,-0.00015599,183,-0.000564664,,,
5061,0.0020458,367,-0.00102526,,,
5062,0.00143818,183,-0.00224908,,,
5063,-0.00463544,183,-0.00466018,,,
5064,-0.00512209,183,-0.00718113,,,
5065,-0.0171743,183,-0.0171743,,,
5066,-0.0033721,183,-0.00457083,,,
5067,-0.00185722,183,-0.00185722,,,
5068,0.00228315,183,0,,,
5069,0.0015031,183,-0.00020287,,,
5070,-0.00102817,548,-0.00536741,,,
5071,-4.44E-06,183,-0.00124949,,,
5072,0.00295337,1097,-0.0102443,,,
5073,0.00520926,183,-0.000384736,,,
5074,0.00288667,183,-0.000144994,,,
5075,-0.00330304,183,-0.00356137,,,
5076,0.00298511,183,-0.0010616,,,
5077,3.73E-05,183,-0.00155157,,,
5078,-0.000822812,183,-0.00179045,,,
5079,-0.00138866,183,-0.00162486,,,
5080,-0.00126391,183,-0.00167361,,,
5081,0.00276004,183,0,,,
5082,-0.00731644,1097,-0.0101938,,,
5083,0.000958715,183,-0.000252821,,,
5084,-0.00475516,183,-0.00493933,,,
5085,0.000689236,183,-0.000663027,,,
5086,0.000319884,183,-0.0018106,,,
5087,0.000456288,183,-0.000669682,,,
5088,0.00919695,1097,-0.010176,,,
5089,-0.0318816,1097,-0.0323805,,,
5090,0.00116788,183,-0.000328723,,,
5091,-0.000839721,183,-0.00263807,,,
5092,0.00136028,183,-0.0005239,,,
5093,-0.000693174,183,-0.000722072,,,
5094,-0.00701702,548,-0.00701702,,,
5095,0.00351276,183,-0.00113062,,,
5096,-0.0010042,183,-0.0016545,,,
5097,0.000128025,367,-0.000599596,,,
5098,-0.0133164,1097,-0.0138274,,,
5099,-0.00101634,183,-0.00178649,,,
5100,-0.000670041,183,-0.00357997,,,
5101,-0.0125129,548,-0.0132352,,,
5102,-0.00179224,183,-0.00194552,,,
5103,0.000248721,183,-7.53E-05,,,
5104,-0.00156567,183,-0.0041471,,,
5105,-0.000990533,1097,-0.00220307,,,
5106,-0.00644237,183,-0.00644237,,,
5107,0.00880903,183,-0.000182157,,,
5108,-0.00463292,913,-0.00612506,,,
5109,-0.0142869,1097,-0.0142869,,,
5110,-0.00182931,183,-0.00331013,,,
5111,0.00324062,1097,-0.000958839,,,
5112,-0.00268931,183,-0.00268931,,,
5113,0.00259756,183,-0.000125403,,,
5114,-0.00268657,183,-0.00822012,,,
5115,-3.06E-05,183,-0.000783658,,,
5116,0.00357952,1097,-0.0054406,,,
5117,-0.00417036,1097,-0.00985047,,,
5118,0.00619937,183,-0.000986113,,,
5119,-0.00253918,183,-0.00320619,,,
5120,0.0101711,732,-0.00197858,,,
5121,-0.00225837,183,-0.00310267,,,
5122,-0.00284979,183,-0.00328876,,,
5123,-0.00775916,913,-0.0130868,,,
5124,0.00299586,183,-1.58E-05,,,
5125,-0.00185626,183,-0.00539784,,,
5126,-0.0184259,1097,-0.0188108,,,
5127,0.00135245,183,-0.000493828,,,
5128,-0.000564705,183,-0.000716727,,,
5129,0.00281609,183,-0.00022986,,,
5130,0.000759941,548,-0.00314864,,,
5131,0.000282683,183,-0.000915344,,,
5132,0.00185398,183,-0.000526256,,,
5133,0.00146873,183,-6.63E-05,,,
5134,0.00323608,183,-0.000117903,,,
5135,0.00126406,183,-0.000414752,,,
5136,-0.00164746,183,-0.00244684,,,
5137,5.49E-05,183,-0.000681689,,,
5138,-0.000549587,183,-0.000732578,,,
5139,-7.47E-05,183,-0.000851644,,,
5140,-0.00253919,183,-0.00260388,,,
5141,0.00289157,183,-0.000149845,,,
5142,0.00312486,183,-0.00120467,,,
5143,-0.00159358,183,-0.00165309,,,
5144,-0.0009012,183,-0.00200077,,,
5145,0.00167191,1097,-0.00100003,,,
5146,0.00251723,367,-0.00451549,,,
5147,-0.000590586,183,-0.00236052,,,
5148,0.000465985,183,-0.00054053,,,
5149,0.000291429,183,-0.00087391,,,
5150,-0.000891632,183,-0.00113525,,,
5151,-0.000130623,183,-0.00140198,,,
5152,0.000648789,183,-0.00170082,,,
5153,-0.0178758,1097,-0.0178758,,,
5154,-0.00303507,183,-0.00303507,,,
5155,-0.00300484,183,-0.00448111,,,
5156,0.00401399,548,-0.00234123,,,
5157,-0.0023256,183,-0.00398213,,,
5158,-0.00405968,183,-0.00406728,,,
5159,-0.0258594,1097,-0.0293295,,,
5160,-0.000462675,183,-0.000916363,,,
5161,0.000282074,183,-9.77E-06,,,
5162,-0.014534,183,-0.014534,,,
5163,-0.0161941,183,-0.0161941,,,
5164,-0.0137383,1097,-0.0237579,,,
5165,0.00205364,183,-0.00031697,,,
5166,-0.00010491,183,-0.00038123,,,
5167,0.00401323,183,-0.000887741,,,
5168,0.0031744,1097,-0.00931134,,,
5169,-0.00159547,367,-0.00216604,,,
5170,-0.0099008,1097,-0.0099008,,,
5171,-0.0150251,183,-0.0150251,,,
5172,-0.000813513,183,-0.00116629,,,
5173,0.00145101,183,-0.00080949,,,
5174,-0.000675788,183,-0.00178764,,,
5175,0.000119293,183,-0.00151523,,,
5176,-0.000810368,183,-0.00122281,,,
5177,0.00169137,183,-0.000472953,,,
5178,0.000404731,1097,-0.00227902,,,
5179,-0.000538718,183,-0.00111984,,,
5180,-0.000457194,183,-0.00103655,,,
5181,-0.000988704,183,-0.00213342,,,
5182,-0.00188763,183,-0.00433085,,,
5183,0.00745025,183,-0.00216761,,,
5184,0.000708172,183,-0.000559626,,,
5185,0.00822721,1097,-0.000366714,,,
5186,-0.00193978,183,-0.00352967,,,
5187,0.00144706,183,-0.00274326,,,
5188,-0.00559816,1097,-0.00637669,,,
5189,0.00326291,183,-0.000497308,,,
5190,-0.00901468,1097,-0.0110316,,,
5191,0.000527549,183,-0.00131151,,,
5192,-0.000619283,183,-0.00722655,,,
5193,0.0103335,1097,-0.000879748,,,
5194,-0.00110395,183,-0.00138146,,,
5195,0.00262423,183,-0.000251001,,,
5196,0.00369765,183,-0.000330709,,,
5197,0.000373135,183,-0.00223814,,,
5198,0.00264517,183,-0.0027351,,,
5199,-0.00053142,548,-0.00282867,,,
5200,0.000872487,183,-0.00114661,,,
5201,0.00135111,183,-0.00145628,,,
5202,-0.0041504,367,-0.00659548,,,
5203,-0.00142723,913,-0.00731991,,,
5204,-0.0151538,183,-0.0151538,,,
5205,0.00106496,183,0,,,
5206,-0.00202064,183,-0.00217755,,,
5207,-0.00378484,183,-0.00383394,,,
5208,0.00242827,183,-0.000119453,,,
5209,-0.000926481,183,-0.00116646,,,
5210,-0.00133144,183,-0.0015506,,,
5211,0.00109911,183,-0.00095403,,,
5212,-0.00053308,1097,-0.00476466,,,
5213,-0.00338033,183,-0.00604441,,,
5214,-0.00172912,183,-0.00183301,,,
5215,-0.00349719,183,-0.00438693,,,
5216,-0.00304455,1097,-0.00335737,,,
5217,0.0018617,183,-0.00101758,,,
5218,0.00414747,183,-0.00114303,,,
5219,0.000742113,183,-0.000910796,,,
5220,-0.00409251,183,-0.00415606,,,
5221,0.00493982,183,-0.00070363,,,
5222,0.0239192,1097,-0.0748745,,,
5223,-0.00291204,183,-0.0044988,,,
5224,-0.00377038,183,-0.0043916,,,
5225,-0.00136444,183,-0.00173279,,,
5226,0.000103034,183,-0.000381606,,,
5227,0.00104752,183,-0.000425012,,,
5228,0.00284285,367,-0.000791661,,,
5229,0.00299958,183,-0.000375332,,,
5230,-0.00182171,183,-0.00183466,,,
5231,-0.000457074,183,-0.0014014,,,
5232,0.00295188,913,-0.00212932,,,
5233,0.000128118,1097,-0.00238431,,,
5234,0.00113656,183,-0.000623067,,,
5235,-0.000850281,183,-0.00206243,,,
5236,0.00555487,732,-0.00365155,,,
5237,0.00873029,183,-0.000537376,,,
5238,0.00352802,183,-0.000534712,,,
5239,0.000128082,183,-0.000426929,,,
5240,-0.000743932,183,-0.00120532,,,
5241,-0.000400736,183,-0.000569995,,,
5242,-0.0123345,183,-0.0123345,,,
5243,-0.00783316,183,-0.00946664,,,
5244,-0.00123487,183,-0.0012357,,,
5245,-0.00874803,913,-0.00879276,,,
5246,9.41E-05,183,-0.00263968,,,
5247,0.000272521,183,-0.000651915,,,
5248,0.0014391,183,-0.000551842,,,
5249,-0.00509695,183,-0.00540133,,,
5250,-0.000848572,183,-0.00111834,,,
5251,0.000459541,183,-0.000653805,,,
5252,-0.00294526,183,-0.00294526,,,
5253,-0.00400905,183,-0.00618965,,,
5254,0.00282615,183,-0.00573006,,,
5255,-0.0207114,183,-0.0207114,,,
5256,0.0032551,183,-0.000563003,,,
5257,0.00543266,548,-0.000851051,,,
5258,-0.00977348,1097,-0.00978221,,,
5259,-0.000476017,183,-0.000780911,,,
5260,-0.000449726,183,-0.000626221,,,
5261,0.00102871,183,-0.000528874,,,
5262,0.00405246,183,-0.000121152,,,
5263,0.00244266,183,-0.000405175,,,
5264,-8.66E-05,183,-0.0013374,,,
5265,0.00135517,183,-0.000126702,,,
5266,0.00193206,183,-0.00121027,,,
5267,-0.0125488,183,-0.0125488,,,
5268,-0.00874039,183,-0.00874039,,,
5269,0.00112352,183,0,,,
5270,0.00327493,183,-0.00111969,,,
5271,0.0065166,183,-0.000416723,,,
5272,0.00110334,183,-0.00101431,,,
5273,-0.00234133,1097,-0.00394583,,,
5274,-0.000112678,367,-0.0021475,,,
5275,-0.00132152,548,-0.00250127,,,
5276,-0.00158079,183,-0.00168925,,,
5277,0.00554301,183,-0.00110978,,,
5278,-0.00265157,183,-0.00265256,,,
5279,-0.00289539,183,-0.00342186,,,
5280,-0.00341076,548,-0.00588409,,,
5281,0.00895965,183,-0.00468873,,,
5282,-0.000646053,1097,-0.00534891,,,
5283,0.0166265,732,-0.000825965,,,
5284,-0.00400604,548,-0.00400604,,,
5285,0.00135247,183,-0.00276401,,,
5286,-0.0010576,183,-0.00230232,,,
5287,0.00571868,367,-0.000463406,,,
5288,-0.000287333,183,-0.000571416,,,
5289,-0.0041472,183,-0.00464998,,,
5290,-0.00161755,183,-0.00179788,,,
5291,0.000424954,183,-0.000523887,,,
5292,-0.0043152,183,-0.00530331,,,
5293,0.00972344,1097,-0.00529564,,,
5294,2.94E-06,183,-0.0006636,,,
5295,-0.00155564,183,-0.00358204,,,
5296,-0.00119928,183,-0.00149775,,,
5297,-0.00605423,183,-0.00605505,,,
5298,-0.0029779,367,-0.00425283,,,
5299,0.000396702,183,-0.00173335,,,
5300,0.00430222,183,-0.000508839,,,
5301,0.0128785,183,-0.0023758,,,
5302,0.0211145,1097,-0.0033271,,,
5303,-0.00101404,1097,-0.00257753,,,
5304,-0.000300051,183,-0.00226862,,,
5305,0.000236482,183,-0.0009624,,,
5306,-0.0105932,367,-0.0118807,,,
5307,-0.0012832,183,-0.00168938,,,
5308,-0.00108564,183,-0.00224001,,,
5309,0.00457529,548,-0.000621325,,,
5310,-0.00216521,183,-0.00309893,,,
5311,-0.00061063,183,-0.00106645,,,
5312,-0.00274253,183,-0.00507433,,,
5313,0.0022329,183,-0.00204226,,,
5314,7.29E-05,183,-0.000928429,,,
5315,-0.0026557,183,-0.0026557,,,
5316,0.000481091,183,-0.00443314,,,
5317,0.00241836,183,-0.000651104,,,
5318,-0.00073367,183,-0.00356084,,,
5319,0.0041611,183,-0.000526793,,,
5320,0.00538079,1097,-0.00849703,,,
5321,0.000776556,367,-0.0025491,,,
5322,-0.0034934,183,-0.00365383,,,
5323,-0.00459712,367,-0.00495929,,,
5324,0.0104509,548,-0.00664871,,,
5325,-0.00219014,183,-0.00348999,,,
5326,-0.00202055,183,-0.00241808,,,
5327,-0.00402432,183,-0.00423098,,,
5328,-0.0105042,913,-0.0110548,,,
5329,-0.00359044,1097,-0.00509517,,,
5330,-0.00310425,183,-0.00547325,,,
5331,0.000394691,183,-0.000177343,,,
5332,-0.000564739,183,-0.000928048,,,
5333,0.00502286,183,-0.000700199,,,
5334,0.00533214,367,-0.0038442,,,
5335,-0.0018177,183,-0.00275325,,,
5336,-0.00885458,183,-0.00885458,,,
5337,-0.00800664,1097,-0.00828377,,,
5338,-0.00116784,367,-0.0044051,,,
5339,-0.000978096,183,-0.00236125,,,
5340,-0.0032893,183,-0.00568026,,,
5341,-0.000274376,183,-0.00124621,,,
5342,0.000272129,183,-0.000936506,,,
5343,-0.0038106,183,-0.00405344,,,
5344,-0.00355465,548,-0.0044862,,,
5345,-0.00122577,183,-0.00126806,,,
5346,-0.00218035,183,-0.00781796,,,
5347,-0.0133851,367,-0.0151656,,,
5348,-6.01E-05,1097,-0.00258665,,,
5349,0.006519,367,-0.00212864,,,
5350,-0.00229115,183,-0.00229115,,,
5351,-0.00545676,183,-0.00666148,,,
5352,-0.0442934,1097,-0.0442934,,,
5353,0.00204122,183,-0.000435014,,,
5354,-0.00675651,183,-0.00753256,,,
5355,-0.000607518,183,-0.00118607,,,
5356,0.0020576,183,-0.000112899,,,
5357,0.000254519,183,-0.000166891,,,
5358,0.00257966,183,-0.000432437,,,
5359,0.000246923,548,-0.00508069,,,
5360,-0.00416172,183,-0.00459538,,,
5361,0.00237228,183,-0.000126538,,,
5362,-0.00329085,183,-0.00350318,,,
5363,-0.0062545,183,-0.00728405,,,
5364,0.00191974,183,-0.00024498,,,
5365,5.65E-07,183,-0.00209672,,,
5366,0.000433396,183,-0.00100477,,,
5367,0.00275906,183,-0.000617137,,,
5368,0.00212663,732,-0.00442551,,,
5369,0.00340083,183,0,,,
5370,-0.0017074,367,-0.00338493,,,
5371,-0.00165834,183,-0.00179052,,,
5372,-0.00219633,183,-0.00319231,,,
5373,-0.00724694,183,-0.00724694,,,
5374,0.00178064,1097,-0.00372746,,,
5375,-0.0210747,548,-0.021196,,,
5376,-0.0364177,1097,-0.0378416,,,
5377,0.00588647,183,-0.00164813,,,
5378,-0.00348888,732,-0.00412056,,,
5379,-0.00319839,183,-0.00528652,,,
5380,0.000926835,367,-0.000319297,,,
5381,0.00158767,183,-0.000738861,,,
5382,-0.000366912,183,-0.00289849,,,
5383,0.00237956,367,-0.00440934,,,
5384,-0.00186657,367,-0.00443748,,,
5385,-0.000212235,183,-0.00112037,,,
5386,-0.0114584,1097,-0.0114584,,,
5387,0.00287629,367,-0.00153051,,,
5388,0.00311707,183,-0.000143757,,,
5389,-0.0116445,1097,-0.0116699,,,
5390,-0.000247636,183,-0.00135473,,,
5391,0.0129501,183,0,,,
5392,4.27E-05,183,-0.000810029,,,
5393,0.00433737,183,-0.000463114,,,
5394,-0.00951296,183,-0.00951296,,,
5395,0.000933398,183,-0.000826993,,,
5396,-0.00120307,183,-0.00314907,,,
5397,0.000837784,183,-0.000408334,,,
5398,-0.0018138,183,-0.00214228,,,
5399,-0.0174011,183,-0.0174011,,,
5400,-0.00508067,183,-0.00527668,,,
5401,-0.00332918,548,-0.00873498,,,
5402,-0.000157354,183,-0.00150031,,,
5403,0.00684042,548,-0.0136057,,,
5404,-0.00480397,183,-0.00491646,,,
5405,-0.000757181,183,-0.00111961,,,
5406,-0.00191252,183,-0.00191252,,,
5407,0.0339439,913,-0.00322713,,,
5408,0.00227732,183,-0.00127481,,,
5409,-0.00108838,367,-0.00281147,,,
5410,-0.0014279,183,-0.00432103,,,
5411,-0.00712067,1097,-0.00755591,,,
5412,0.00223823,183,0,,,
5413,0.00190591,548,-0.00133881,,,
5414,-0.00143264,183,-0.0017686,,,
5415,0.00792404,1097,-0.00704432,,,
5416,0.00256159,183,-0.000684907,,,
5417,-0.000808251,1097,-0.0065348,,,
5418,-0.00184956,367,-0.00204986,,,
5419,0.00509469,367,-9.68E-05,,,
5420,0.000661727,183,-0.000167773,,,
5421,-0.000754668,183,-0.00420348,,,
5422,-0.00434309,183,-0.00530628,,,
5423,-0.00315261,183,-0.00323982,,,
5424,0.00153976,367,-0.00219743,,,
5425,0.0593995,367,-0.00823132,,,
5426,0.00248149,1097,-0.00258727,,,
5427,-0.00128474,183,-0.00147102,,,
5428,0.00197957,183,-0.00108233,,,
5429,-0.00106423,183,-0.00118492,,,
5430,-0.005893,1097,-0.00751517,,,
5431,1.00E-04,183,-0.0014207,,,
5432,0.000351495,183,0,,,
5433,-0.0374258,1097,-0.0374258,,,
5434,-0.00338874,183,-0.00338901,,,
5435,-0.0053339,367,-0.00637205,,,
5436,0.002061,183,-0.000739554,,,
5437,0.000442767,183,-0.00222576,,,
5438,0.00452716,183,-0.00103851,,,
5439,-0.00215056,183,-0.00400536,,,
5440,-0.00248186,183,-0.00359056,,,
5441,0.00397277,367,-0.00259683,,,
5442,-0.0356118,548,-0.0361323,,,
5443,-0.000600453,183,-0.00150421,,,
5444,0.00204613,183,-0.000122094,,,
5445,0.000185308,1097,-0.00417272,,,
5446,-0.00148783,183,-0.00225129,,,
5447,-0.00541677,913,-0.0087945,,,
5448,-0.00437059,367,-0.00508137,,,
5449,0.00309879,183,-0.00167506,,,
5450,-0.00114013,183,-0.0014587,,,
5451,0.00254264,183,-0.00320705,,,
5452,-0.0113211,548,-0.0114925,,,
5453,-0.000823792,1097,-0.00406296,,,
5454,-0.000283695,183,-0.000867623,,,
5455,-0.0362452,1097,-0.0362452,,,
5456,0.000201623,183,-0.000284355,,,
5457,0.00329265,183,-0.00346504,,,
5458,-0.000714812,183,-0.00197527,,,
5459,-0.00384786,183,-0.00411834,,,
5460,0.00287947,183,-0.000422267,,,
5461,-0.00330419,183,-0.00391101,,,
5462,0.000890024,367,-0.00242282,,,
5463,-0.00302145,183,-0.00312738,,,
5464,0.00152959,183,-0.000472677,,,
5465,0.00380128,183,-0.000384801,,,
5466,0.0100046,548,-0.00144603,,,
5467,-0.00210016,183,-0.00526109,,,
5468,-0.00614425,548,-0.0072249,,,
5469,-0.00178416,732,-0.00982763,,,
5470,-0.0113377,183,-0.0117893,,,
5471,-0.0265965,183,-0.0265965,,,
5472,-0.000393674,183,-0.00144339,,,
5473,0.00284563,183,-9.32E-06,,,
5474,-0.00286157,183,-0.00365489,,,
5475,-0.00304577,1097,-0.00338282,,,
5476,-0.0023878,183,-0.0024716,,,
5477,0.000413889,183,-0.000579426,,,
5478,-0.00027458,183,-0.00111998,,,
5479,0.00380386,913,-0.00451836,,,
5480,0.00116286,183,-0.000238493,,,
5481,0.00260855,183,-0.00025693,,,
5482,-0.00193526,183,-0.00193526,,,
5483,-5.60E-05,183,-0.000926617,,,
5484,0.000678049,183,-0.00248805,,,
5485,0.00628649,183,-0.000600093,,,
5486,0.00190631,183,-0.000355163,,,
5487,-0.00162359,183,-0.00297048,,,
5488,0.0056896,183,-0.000801248,,,
5489,0.000755631,183,-0.000139853,,,
5490,-0.000217629,183,-0.00114006,,,
5491,-0.00146871,183,-0.001842,,,
5492,0.0124941,1097,-0.00534553,,,
5493,-0.00151716,367,-0.00230202,,,
5494,0.000616793,183,-0.000736358,,,
5495,-0.0117837,548,-0.014464,,,
5496,-0.00260929,183,-0.00352298,,,
5497,-0.00466125,1097,-0.0088968,,,
